time TAmb TDif TRes _block_jacobian_check _block_jacobian_check_tol _block_solver_experimental_mode _cs_rel_tol _cs_solver _cs_step_size _enforce_bounds _events_default_tol _events_tol_factor _iteration_variable_scaling _log_level _nle_solver_check_jac_cond _nle_solver_default_tol _nle_solver_max_iter _nle_solver_min_tol _nle_solver_regularization_tolerance _nle_solver_step_limit_factor _nle_solver_tol_factor _rescale_after_singular_jac _rescale_each_step _residual_equation_scaling _runtime_log_to_file _use_Brent_in_1d _use_jacobian_equilibration and1.u1 and1.u2 and1.y constantVoltage.V constantVoltage.n.v constantVoltage.p.v fixedtemperature2.T ground.p.i heatcapacitor1.C heatcapacitor1.T heatcapacitor1.der(T) heatcapacitor1.der_T heatcapacitor1.port.Q_flow heatingResistor.R heatingResistor.R_ref heatingResistor.T heatingResistor.T_ref heatingResistor.alpha heatingResistor.heatPort.Q_flow heatingResistor.p.i heatingResistor.p.v heatingResistor.useHeatPort heatingResistor.v idealSwitch.Goff idealSwitch.LossPower idealSwitch.Ron idealSwitch.T idealSwitch.control idealSwitch.s idealSwitch.unitCurrent idealSwitch.unitVoltage idealSwitch.useHeatPort idealSwitch.v logicalNot.u onOffController.bandwidth onOffController.pre_y_start onOffController.reference onOffController.u or1.u2 ramp.duration ramp.height ramp.offset ramp.startTime select1.k select2.k temperaturesensor1.port.Q_flow thermalconductor1.G thermalconductor1.dT thermalconductor1.port_a.Q_flow
6.699999999999992 293.15 2 320.7392333223773 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 320.7392333223773 6.264758737811405 6.264758737811405 6.264758737811405 11.0819307185246 10 293.15 293.15 0.00392156862745098 -9.023682070049137 0.9023690212747643 9.999990976309787 1 9.999990976309787 1e-05 8.142698505636477e-06 1e-05 293.15 0 0.9023690212747643 1 1 0 9.023690212828228e-06 1 2 0 44.5833333333333 47.58923332237731 0 6 25 25 2 0 1 0 0.1 27.58923332237731 2.758923332237731
6.799999999999992 293.15 2 321.3616353477284 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 321.3616353477284 6.182687613160937 6.182687613160937 6.182687613160937 11.10633864108739 10 293.15 293.15 0.00392156862745098 -9.003851147933778 0.9003859254881926 9.999990996140745 1 9.999990996140745 1e-05 8.106948147935853e-06 1e-05 293.15 0 0.9003859254881926 1 1 0 9.003859254619329e-06 1 2 0 44.99999999999997 48.21163534772842 0 6 25 25 2 0 1 0 0.1 28.21163534772842 2.821163534772842
6.899999999999991 293.15 2 321.9758877698123 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 321.9758877698123 6.101776384380644 6.101776384380644 6.101776384380644 11.13042697136519 10 293.15 293.15 0.00392156862745098 -8.984365161361881 0.8984373233258121 9.999991015626767 1 9.999991015626767 1e-05 8.071896239157492e-06 1e-05 293.15 0 0.8984373233258121 1 1 0 8.984373232934217e-06 1 2 0 45.41666666666663 48.82588776981237 0 6 25 25 2 0 1 0 0.1 28.82588776981237 2.882588776981237
6.999999999999991 293.15 2 322.5821056317678 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 322.5821056317678 6.022006011350074 6.022006011350074 6.022006011350074 11.15420022085364 10 293.15 293.15 0.00392156862745098 -8.965216574526854 0.8965224612052088 9.999991034775388 1 9.999991034775388 1e-05 8.037525234826592e-06 1e-05 293.15 0 0.8965224612052088 1 1 0 8.965224612467182e-06 1 2 0 45.8333333333333 49.4321056317678 0 6 25 25 2 0 1 0 0.1 29.4321056317678 2.94321056317678
7.099999999999991 293.15 2 323.1804020957284 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 323.1804020957284 5.943357853881889 5.943357853881889 5.943357853881889 11.17766282728347 10 293.15 293.15 0.00392156862745098 -8.946398063454728 0.894640606727288 9.999991053593932 1 9.999991053593932 1e-05 8.003818152277124e-06 1e-05 293.15 0 0.894640606727288 1 1 0 8.946406067522616e-06 1 2 0 46.24999999999996 50.03040209572839 0 6 25 25 2 0 1 0 0.1 30.03040209572839 3.003040209572839
7.19999999999999 293.15 2 323.7708884800641 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 323.7708884800641 5.865813660586462 5.865813660586462 5.865813660586462 11.20081915608094 10 293.15 293.15 0.00392156862745098 -8.92790250859287 0.8927910479351423 9.999991072089522 1 9.999991072089522 1e-05 7.970758551937502e-06 1e-05 293.15 0 0.8927910479351423 1 1 0 8.927910478462309e-06 1 2 0 46.66666666666663 50.62088848006408 0 6 25 25 2 0 1 0 0.1 30.62088848006408 3.062088848006408
7.29999999999999 293.15 2 324.3536742969882 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 324.3536742969882 5.78935555797033 5.78935555797033 5.78935555797033 11.22367350184268 10 293.15 293.15 0.00392156862745098 -8.909722987669156 0.8909730925999673 9.999991090269075 1 9.999991090269075 1e-05 7.938330516124439e-06 1e-05 293.15 0 0.8909730925999673 1 1 0 8.909730924600012e-06 1 2 0 47.08333333333329 51.20367429698825 0 6 25 25 2 0 1 0 0.1 31.20367429698825 3.120367429698826
7.39999999999999 293.15 2 324.9288672895829 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 324.9288672895829 5.713966039879596 5.713966039879596 5.713966039879596 11.24623008978757 10 293.15 293.15 0.00392156862745098 -8.891852768837889 0.8891860675356517 9.999991108139325 1 9.999991108139325 1e-05 7.906518626962395e-06 1e-05 293.15 0 0.8891860675356517 1 1 0 8.891860675319663e-06 1 2 0 47.49999999999996 51.77886728958293 0 6 25 25 2 0 1 0 0.1 31.77886728958293 3.177886728958294
7.499999999999989 293.15 2 325.4965734679509 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 325.4965734679509 5.639627957313115 5.639627957313115 5.639627957313115 11.26849307717455 10 293.15 293.15 0.00392156862745098 -8.874285304108207 0.8874293179416152 9.999991125706821 1 9.999991125706821 1e-05 7.875307943424165e-06 1e-05 293.15 0 0.8874293179416152 1 1 0 8.874293179417236e-06 1 2 0 47.91666666666663 52.34657346795092 0 6 25 25 2 0 1 0 0.1 32.34657346795092 3.234657346795092
7.599999999999989 293.15 2 326.0568971444221 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 326.0568971444221 5.56632450860225 5.56632450860225 5.56632450860225 11.29046655468322 10 293.15 293.15 0.00392156862745098 -8.857014223044464 0.8857022067728454 9.999991142977933 1 9.999991142977933 1e-05 7.844683990068843e-06 1e-05 293.15 0 0.8857022067728454 1 1 0 8.857022066877107e-06 1 2 0 48.33333333333329 52.90689714442215 0 6 25 25 2 0 1 0 0.1 32.90689714442215 3.290689714442215
7.699999999999989 293.15 2 326.6099409678135 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 326.6099409678135 5.494039229945074 5.494039229945074 5.494039229945074 11.31215454775739 10 293.15 293.15 0.00392156862745098 -8.840033326726431 0.8840041141359168 9.999991159958858 1 9.999991159958858 1e-05 7.814632738452458e-06 1e-05 293.15 0 0.8840041141359168 1 1 0 8.840041141766619e-06 1 2 0 48.74999999999996 53.45994096781357 0 6 25 25 2 0 1 0 0.1 33.45994096781357 3.345994096781357
7.799999999999988 293.15 2 327.1558059567653 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 327.1558059567653 5.422755986280697 5.422755986280697 5.422755986280697 11.33356101791236 10 293.15 293.15 0.00392156862745098 -8.823336581957227 0.8823344367097807 9.999991176655634 1 9.999991176655634 1e-05 7.785140581290619e-06 1e-05 293.15 0 0.8823344367097807 1 1 0 8.823344366248875e-06 1 2 0 49.16666666666661 54.0058059567653 0 6 25 25 2 0 1 0 0.1 34.0058059567653 3.40058059567653
7.899999999999988 293.15 2 327.6945915321822 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 327.6945915321822 5.352458962488853 5.352458962488853 5.352458962488853 11.35468986400715 10 293.15 293.15 0.00392156862745098 -8.806918115707081 0.8806925871901412 9.999991193074129 1 9.999991193074129 1e-05 7.756194330734918e-06 1e-05 293.15 0 0.8806925871901412 1 1 0 8.806925871240878e-06 1 2 0 49.58333333333329 54.54459153218227 0 6 25 25 2 0 1 0 0.1 34.54459153218227 3.454459153218227
7.999999999999988 293.15 2 328.2263955488114 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 328.2263955488114 5.28313265490079 5.28313265490079 5.28313265490079 11.3755449234828 10 293.15 293.15 0.00392156862745098 -8.790772209781933 0.8790779937563122 9.999991209220063 1 9.999991209220063 1e-05 7.72778119046009e-06 1e-05 293.15 0 0.8790779937563122 1 1 0 8.790779936873605e-06 1 2 0 49.99999999999994 55.07639554881143 0 6 25 25 2 0 1 0 0.1 35.07639554881143 3.507639554881143
8.099999999999987 293.15 2 327.8775768718244 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 327.8775768718244 -3.472757573589596 -3.472757573589596 -3.472757573589596 11.36186575967939 10 293.15 293.15 0.00392156862745098 -1.135928435975969e-07 9.998863942501361e-05 0.001136057498639991 1 0.001136057498639991 1e-05 0.0009997728014065385 1e-05 293.15 1 9.998863942501361 1 1 0 9.998863942501361 0 2 0 50 54.7275768718244 0 6 25 25 2 0 1 0 0.1 34.7275768718244 3.47275768718244
8.199999999999987 293.15 2 327.5320523270838 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 327.5320523270838 -3.438205119250979 -3.438205119250979 -3.438205119250979 11.3483157775327 10 293.15 293.15 0.00392156862745098 -1.134574053049201e-07 9.998865297191904e-05 0.001134702808095471 1 0.001134702808095471 1e-05 0.0009997730723138856 1e-05 293.15 1 9.998865297191903 1 1 0 9.998865297191905 0 2 0 50 54.38205232708384 0 6 25 25 2 0 1 0 0.1 34.38205232708384 3.438205232708384
8.299999999999986 293.15 2 327.1899456036039 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 327.1899456036039 -3.403994447037087 -3.403994447037087 -3.403994447037087 11.33489982759231 10 293.15 293.15 0.00392156862745098 -1.133233066533649e-07 9.998866638482634e-05 0.001133361517366553 1 0.001133361517366553 1e-05 0.0009997733405416101 1e-05 293.15 1 9.998866638482633 1 1 0 9.998866638482633 0 2 0 50 54.03994560360394 0 6 25 25 2 0 1 0 0.1 34.03994560360394 3.403994560360394
8.399999999999986 293.15 2 326.8512351357517 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 326.8512351357517 -3.37012340038463 -3.37012340038463 -3.37012340038463 11.32161706414712 10 293.15 293.15 0.00392156862745098 -1.131905391918059e-07 9.99886796645809e-05 0.00113203354191206 1 0.00113203354191206 1e-05 0.0009997736061066172 1e-05 293.15 1 9.998867966458089 1 1 0 9.998867966458088 0 2 0 50 53.70123513575169 0 6 25 25 2 0 1 0 0.1 33.70123513575169 3.370123513575169
8.499999999999986 293.15 2 326.515892371528 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 326.515892371528 -3.336589124093707 -3.336589124093707 -3.336589124093707 11.3084663675109 10 293.15 293.15 0.00392156862745098 -1.130590917305658e-07 9.9988692812302e-05 0.001130718769799296 1 0.001130718769799296 1e-05 0.0009997738690312894 1e-05 293.15 1 9.998869281230199 1 1 0 9.998869281230201 0 2 0 50 53.36589237152799 0 6 25 25 2 0 1 0 0.1 33.36589237152799 3.336589237152799
8.599999999999985 293.15 2 326.1838855539556 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 326.1838855539556 -3.303388442466614 -3.303388442466614 -3.303388442466614 11.29544649231199 10 293.15 293.15 0.00392156862745098 -1.129289518236369e-07 9.998870582923471e-05 0.001129417076529644 1 0.001129417076529644 1e-05 0.0009997741293405232 1e-05 293.15 1 9.99887058292347 1 1 0 9.99887058292347 0 2 0 50 53.03388555395566 0 6 25 25 2 0 1 0 0.1 33.03388555395566 3.303388555395566
8.699999999999985 293.15 2 325.8551820751175 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 325.8551820751175 -3.270518094711641 -3.270518094711641 -3.270518094711641 11.28255615980853 10 293.15 293.15 0.00392156862745098 -1.128001066914127e-07 9.998871871665733e-05 0.001128128334267985 1 0.001128128334267985 1e-05 0.0009997743870598819 1e-05 293.15 1 9.998871871665733 1 1 0 9.998871871665733 0 2 0 50 52.70518207511748 0 6 25 25 2 0 1 0 0.1 32.70518207511748 3.270518207511748
8.799999999999985 293.15 2 325.5297492612744 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 325.5297492612744 -3.237974813454898 -3.237974813454898 -3.237974813454898 11.26979408867743 10 293.15 293.15 0.00392156862745098 -1.126725435284397e-07 9.99887314758508e-05 0.001126852414920898 1 0.001126852414920898 1e-05 0.0009997746422149797 1e-05 293.15 1 9.99887314758508 1 1 0 9.99887314758508 0 2 0 50 52.37974926127441 0 6 25 25 2 0 1 0 0.1 32.37974926127441 3.237974926127441
8.899999999999984 293.15 2 325.2075546332746 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 325.2075546332746 -3.205755350781217 -3.205755350781217 -3.205755350781217 11.25715900522646 10 293.15 293.15 0.00392156862745098 -1.125462496054927e-07 9.998874410808842e-05 0.001125589191157652 1 0.001125589191157652 1e-05 0.0009997748948312787 1e-05 293.15 1 9.998874410808842 1 1 0 9.998874410808842 0 2 0 50 52.05755463327466 0 6 25 25 2 0 1 0 0.1 32.05755463327466 3.205755463327467
8.999999999999984 293.15 2 324.8885659914928 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 324.8885659914928 -3.173856486728074 -3.173856486728074 -3.173856486728074 11.24464964672521 10 293.15 293.15 0.00392156862745098 -1.124212123028701e-07 9.998875661463258e-05 0.001124338536743221 1 0.001124338536743221 1e-05 0.000999775144934023 1e-05 293.15 1 9.998875661463257 1 1 0 9.998875661463257 0 2 0 50 51.73856599149286 0 6 25 25 2 0 1 0 0.1 31.73856599149286 3.173856599149286
9.099999999999984 293.15 2 324.5727514421047 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 324.5727514421047 -3.142275031913057 -3.142275031913057 -3.142275031913057 11.23226476243548 10 293.15 293.15 0.00392156862745098 -1.122974191206942e-07 9.998876899673359e-05 0.001123100326641312 1 0.001123100326641312 1e-05 0.0009997753925482153 1e-05 293.15 1 9.998876899673359 1 1 0 9.998876899673359 0 2 0 50 51.42275144210475 0 6 25 25 2 0 1 0 0.1 31.42275144210475 3.142275144210476
9.199999999999983 293.15 2 324.2600794037619 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 324.2600794037619 -3.111007828201339 -3.111007828201339 -3.111007828201339 11.22000311387302 10 293.15 293.15 0.00392156862745098 -1.121748576815284e-07 9.998878125562961e-05 0.001121874437040532 1 0.001121874437040532 1e-05 0.0009997756376986145 1e-05 293.15 1 9.99887812556296 1 1 0 9.998878125562959 0 2 0 50 51.11007940376197 0 6 25 25 2 0 1 0 0.1 31.11007940376197 3.111007940376197
9.299999999999983 293.15 2 323.9506850625419 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 323.9506850625419 -3.080068394200609 -3.080068394200609 -3.080068394200609 11.20787000245262 10 293.15 293.15 0.00392156862745098 -1.120535809775719e-07 9.998879338602027e-05 0.00112066139797261 1 0.00112066139797261 1e-05 0.000999775880279225 1e-05 293.15 1 9.998879338602027 1 1 0 9.998879338602027 0 2 0 50 50.8006850625419 0 6 25 25 2 0 1 0 0.1 30.8006850625419 3.08006850625419
9.399999999999983 293.15 2 323.6442594045151 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 323.6442594045151 -3.049425828518049 -3.049425828518049 -3.049425828518049 11.19585330998099 10 293.15 293.15 0.00392156862745098 -1.119334678830181e-07 9.998880540002103e-05 0.00111945999789887 1 0.00111945999789887 1e-05 0.0009997761205323274 1e-05 293.15 1 9.998880540002101 1 1 0 9.998880540002101 0 2 0 50 50.49425940451516 0 6 25 25 2 0 1 0 0.1 30.49425940451516 3.049425940451516
9.499999999999982 293.15 2 323.3408371752482 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 323.3408371752482 -3.019083605710293 -3.019083605710293 -3.019083605710293 11.18395439902934 10 293.15 293.15 0.00392156862745098 -1.118145320191629e-07 9.998881729626947e-05 0.001118270373054354 1 0.001118270373054354 1e-05 0.0009997763584306757 1e-05 293.15 1 9.998881729626946 1 1 0 9.998881729626946 0 2 0 50 50.19083717524825 0 6 25 25 2 0 1 0 0.1 30.19083717524825 3.019083717524825
9.599999999999982 293.15 2 323.0404271918527 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 323.0404271918527 -2.989042607488496 -2.989042607488496 -2.989042607488496 11.17217361536677 10 293.15 293.15 0.00392156862745098 -1.116967768438334e-07 9.998882907441984e-05 0.001117092558016651 1 0.001117092558016651 1e-05 0.0009997765939673544 1e-05 293.15 1 9.998882907441983 1 1 0 9.998882907441983 0 2 0 50 49.89042719185272 0 6 25 25 2 0 1 0 0.1 29.89042719185272 2.989042719185273
9.699999999999982 293.15 2 322.7430038458538 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 322.7430038458538 -2.959300273005192 -2.959300273005192 -2.959300273005192 11.16050995473937 10 293.15 293.15 0.00392156862745098 -1.115801923206416e-07 9.99888407354761e-05 0.00111592645239113 1 0.00111592645239113 1e-05 0.0009997768271624405 1e-05 293.15 1 9.998884073547609 1 1 0 9.998884073547609 0 2 0 50 49.59300384585384 0 6 25 25 2 0 1 0 0.1 29.59300384585384 2.959300384585385
9.799999999999981 293.15 2 322.4485391436608 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 322.4485391436608 -2.929853802901316 -2.929853802901316 -2.929853802901316 11.14896231935925 10 293.15 293.15 0.00392156862745098 -1.114647674782415e-07 9.998885228053569e-05 0.00111477194643167 1 0.00111477194643167 1e-05 0.0009997770580378786 1e-05 293.15 1 9.998885228053568 1 1 0 9.998885228053568 0 2 0 50 49.29853914366083 0 6 25 25 2 0 1 0 0.1 29.29853914366083 2.929853914366083
9.899999999999981 293.15 2 322.1570042222052 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 322.1570042222052 -2.900700310870028 -2.900700310870028 -2.900700310870028 11.13752957734138 10 293.15 293.15 0.00392156862745098 -1.113504910044313e-07 9.998886371073019e-05 0.001113628926983014 1 0.001113628926983014 1e-05 0.0009997772866162974 1e-05 293.15 1 9.998886371073018 1 1 0 9.998886371073016 0 2 0 50 49.00700422220518 0 6 25 25 2 0 1 0 0.1 29.00700422220518 2.900700422220519
9.99999999999998 293.15 2 322.7391652307916 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 322.7391652307916 6.001352319878676 6.001352319878676 6.001352319878676 11.16035942081536 10 293.15 293.15 0.00392156862745098 -8.960268842957841 0.8960276871614002 9.999991039723129 1 9.999991039723129 1e-05 8.028656160774934e-06 1e-05 293.15 0 0.8960276871614002 1 1 0 8.960276870695338e-06 1 2 0 50 49.58916523079165 0 6 25 25 2 0 1 0 0.1 29.58916523079165 2.958916523079165
10.09999999999998 293.15 2 323.3353669805278 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 323.3353669805278 5.92300005333436 5.92300005333436 5.92300005333436 11.18373988158933 10 293.15 293.15 0.00392156862745098 -8.941536751387142 0.8941544746509387 9.999991058455254 1 9.999991058455254 1e-05 7.995122244490257e-06 1e-05 293.15 0 0.8941544746509387 1 1 0 8.94154474551101e-06 1 2 0 50 50.18536698052782 0 6 25 25 2 0 1 0 0.1 30.18536698052782 3.018536698052782
